scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen67,1.229522943496704,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen68,3.2320992946624756,5,0,0.0,1.0,0.0,0.0,0.0,1.0
scen69,2.0866053104400635,2,0,0.0,1.0,0.0,0.0,0.0,1.0
scen70,1.1886799335479736,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen71,1.2591261863708496,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen72,1.2879681587219238,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen73,1.5551540851593018,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen74,2.0728516578674316,1,0,0.0,1.0,0.0,0.0,0.0,1.0
scen75,2.363645553588867,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen76,2.055783748626709,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen77,1.2537944316864014,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen78,2.5633559226989746,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen79,1.9722042083740234,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen80,2.384392023086548,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen81,1.7869479656219482,2,0,0.0,1.0,0.0,0.0,0.0,1.0
scen82,2.1517577171325684,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen83,2.5271658897399902,4,0,0.0,1.0,0.0,0.0,0.0,1.0
scen84,2.009983539581299,2,0,0.0,1.0,0.0,0.0,0.0,1.0
scen85,1.8627281188964844,1,0,0.0,1.0,0.0,0.0,0.0,1.0
scen86,1.9185497760772705,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen87,1.3088510036468506,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen88,1.846240520477295,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen89,2.678705930709839,4,0,0.0,1.0,0.0,0.0,0.0,1.0
scen90,2.570866107940674,3,0,0.0,1.0,0.0,0.0,0.0,1.0
scen91,1.7697620391845703,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen92,1.4067375659942627,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen93,1.667602777481079,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen94,2.396273136138916,4,0,0.0,1.0,0.0,0.0,0.0,1.0
scen95,1.626401424407959,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen96,1.962937593460083,1,0,0.0,1.0,0.0,0.0,0.0,1.0
scen97,1.3801016807556152,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen98,1.1736047267913818,0,0,0.0,1.0,0.0,0.0,0.0,1.0
scen99,2.1264426708221436,0,0,0.0,1.0,0.0,0.0,0.0,1.0
