scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen36,4.966536998748779,7,0,0.0,0.0,1.0,0.0,1.0,0.0
scen37,13.812408685684204,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen38,7.409071445465088,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen39,3.278743028640747,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen40,7.608897924423218,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen41,6.94481086730957,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen42,3.4288864135742188,6,0,0.0,0.0,1.0,0.0,1.0,0.0
scen43,10.399707555770874,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen44,6.87945294380188,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen45,5.671308994293213,6,0,0.0,0.0,1.0,0.0,1.0,0.0
scen46,5.19921350479126,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen47,6.066744327545166,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen48,8.059265851974487,6,0,0.0,0.0,1.0,0.0,1.0,0.0
scen49,6.056272983551025,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen50,2.744027853012085,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen51,6.739224910736084,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen52,4.052652359008789,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen53,12.077214479446411,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen54,8.15938663482666,1,0,0.0,0.0,1.0,0.0,1.0,0.0
scen55,11.094689846038818,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen56,20.99924349784851,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen57,12.760815143585205,1,0,0.0,0.0,1.0,0.0,1.0,0.0
scen58,5.539987325668335,1,0,0.0,0.0,1.0,0.0,1.0,0.0
scen59,13.45943546295166,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen60,9.507506370544434,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen61,3.758927583694458,6,0,0.0,0.0,1.0,0.0,1.0,0.0
scen62,6.7322282791137695,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen63,8.490772008895874,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen64,5.630252122879028,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen65,7.222774028778076,7,0,0.0,0.0,1.0,0.0,1.0,0.0
scen66,10.913559198379517,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen67,4.509865760803223,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen68,6.657841682434082,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen69,3.401045322418213,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen70,31.309900999069214,27,0,0.0,0.0,1.0,0.0,1.0,0.0
scen71,7.286165475845337,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen72,7.8607258796691895,8,0,0.0,0.0,1.0,0.0,1.0,0.0
scen73,8.190666198730469,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen74,9.312357425689697,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen75,13.934074640274048,6,0,0.0,0.0,1.0,0.0,1.0,0.0
scen76,17.597321271896362,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen77,6.7393457889556885,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen78,5.411956310272217,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen79,5.524484395980835,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen80,11.308755874633789,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen81,5.34349513053894,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen82,9.050215721130371,7,0,0.0,0.0,1.0,0.0,1.0,0.0
scen83,10.094251871109009,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen84,11.263299226760864,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen85,29.423264980316162,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen86,18.903519868850708,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen87,4.860916376113892,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen88,7.056400775909424,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen89,5.137476205825806,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen90,4.262574911117554,2,0,0.0,0.0,1.0,0.0,1.0,0.0
scen91,8.079516410827637,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen92,7.754134178161621,3,0,0.0,0.0,1.0,0.0,1.0,0.0
scen93,3.448948621749878,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen94,6.238626480102539,1,0,0.0,0.0,1.0,0.0,1.0,0.0
scen95,18.003676176071167,7,0,0.0,0.0,1.0,0.0,1.0,0.0
scen96,4.430755615234375,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen97,9.243887186050415,4,0,0.0,0.0,1.0,0.0,1.0,0.0
scen98,8.218828678131104,5,0,0.0,0.0,1.0,0.0,1.0,0.0
scen99,6.038000822067261,4,0,0.0,0.0,1.0,0.0,1.0,0.0
