scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen23,1.3245699405670166,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen24,2.046778917312622,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen25,2.3618900775909424,3,0,0.0,1.0,0.0,0.0,1.0,0.0
scen26,1.7114765644073486,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen27,1.510549783706665,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen28,1.2939813137054443,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen29,1.5563063621520996,3,0,0.0,1.0,0.0,0.0,1.0,0.0
scen30,2.2607760429382324,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen31,1.4461064338684082,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen32,2.4128060340881348,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen33,1.6342597007751465,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen34,1.58052659034729,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen35,2.4748058319091797,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen36,1.3949360847473145,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen37,1.7489023208618164,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen38,1.4374237060546875,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen39,1.794909954071045,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen40,1.9530866146087646,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen41,1.5268776416778564,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen42,2.2947628498077393,6,0,0.0,1.0,0.0,0.0,1.0,0.0
scen43,2.1344876289367676,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen44,1.809584379196167,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen45,2.021636486053467,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen46,1.6541433334350586,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen47,2.6819143295288086,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen48,1.811478853225708,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen49,1.3922672271728516,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen50,1.6567835807800293,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen51,1.7957344055175781,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen52,2.253009796142578,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen53,1.6808569431304932,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen54,1.6001672744750977,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen55,1.9929540157318115,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen56,1.5069329738616943,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen57,2.515401840209961,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen58,1.5182960033416748,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen59,1.4918708801269531,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen60,2.1220338344573975,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen61,2.3313851356506348,5,0,0.0,1.0,0.0,0.0,1.0,0.0
scen62,1.8212165832519531,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen63,2.058307647705078,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen64,1.7153513431549072,3,0,0.0,1.0,0.0,0.0,1.0,0.0
scen65,1.5464458465576172,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen66,1.8618974685668945,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen67,2.0460329055786133,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen68,1.8294756412506104,3,0,0.0,1.0,0.0,0.0,1.0,0.0
scen69,1.3377580642700195,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen70,1.6475512981414795,6,0,0.0,1.0,0.0,0.0,1.0,0.0
scen71,1.9019966125488281,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen72,1.9489924907684326,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen73,1.7327032089233398,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen74,1.8423957824707031,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen75,2.2382609844207764,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen76,1.4892370700836182,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen77,2.06709623336792,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen78,1.4165072441101074,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen79,1.8223388195037842,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen80,1.8339769840240479,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen81,1.3303446769714355,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen82,2.5025429725646973,4,0,0.0,1.0,0.0,0.0,1.0,0.0
scen83,1.4774868488311768,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen84,2.242112636566162,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen85,1.8483357429504395,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen86,1.4196083545684814,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen87,1.6476356983184814,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen88,2.081423282623291,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen89,1.3083832263946533,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen90,2.8150038719177246,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen91,2.0011942386627197,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen92,2.419783592224121,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen93,1.6503431797027588,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen94,1.7386260032653809,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen95,1.3979096412658691,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen96,1.6660943031311035,1,0,0.0,1.0,0.0,0.0,1.0,0.0
scen97,1.8703932762145996,0,0,0.0,1.0,0.0,0.0,1.0,0.0
scen98,1.3917899131774902,2,0,0.0,1.0,0.0,0.0,1.0,0.0
scen99,1.3778455257415771,1,0,0.0,1.0,0.0,0.0,1.0,0.0
