scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen36,2.680792808532715,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen37,1.7409582138061523,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen38,2.1434545516967773,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen39,2.718715190887451,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen40,2.7848260402679443,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen41,2.762889862060547,6,0,0.0,1.0,0.0,1.0,0.0,0.0
scen42,1.9512872695922852,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen43,2.122749090194702,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen44,1.7508296966552734,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen45,2.2253711223602295,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen46,1.8111581802368164,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen47,3.011370897293091,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen48,2.3320152759552,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen49,2.162916898727417,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen50,5.293031930923462,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen51,1.8024647235870361,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen52,2.9530997276306152,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen53,4.06465482711792,7,0,0.0,1.0,0.0,1.0,0.0,0.0
scen54,2.615107297897339,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen55,2.086595058441162,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen56,2.1052701473236084,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen57,1.80855393409729,0,0,0.0,1.0,0.0,1.0,0.0,0.0
scen58,1.4087297916412354,0,0,0.0,1.0,0.0,1.0,0.0,0.0
scen59,1.7391743659973145,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen60,2.1632466316223145,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen61,1.6989734172821045,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen62,2.1723291873931885,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen63,1.7038793563842773,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen64,1.9767048358917236,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen65,2.356448173522949,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen66,1.980494737625122,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen67,2.2250401973724365,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen68,1.385354995727539,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen69,2.1772267818450928,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen70,2.1906192302703857,6,0,0.0,1.0,0.0,1.0,0.0,0.0
scen71,2.368025302886963,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen72,1.963508129119873,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen73,2.229761838912964,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen74,2.741891860961914,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen75,2.2271933555603027,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen76,2.4591054916381836,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen77,2.460038900375366,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen78,2.905177116394043,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen79,1.8598480224609375,0,0,0.0,1.0,0.0,1.0,0.0,0.0
scen80,2.4970946311950684,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen81,2.1063015460968018,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen82,2.3168251514434814,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen83,2.094578504562378,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen84,1.800835132598877,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen85,2.0645289421081543,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen86,1.9502887725830078,0,0,0.0,1.0,0.0,1.0,0.0,0.0
scen87,3.080490827560425,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen88,2.0758185386657715,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen89,2.235642671585083,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen90,1.5506925582885742,1,0,0.0,1.0,0.0,1.0,0.0,0.0
scen91,1.8132598400115967,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen92,2.869755744934082,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen93,2.4892048835754395,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen94,2.012284994125366,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen95,2.749908208847046,4,0,0.0,1.0,0.0,1.0,0.0,0.0
scen96,6.015796899795532,2,0,0.0,1.0,0.0,1.0,0.0,0.0
scen97,1.8706109523773193,3,0,0.0,1.0,0.0,1.0,0.0,0.0
scen98,2.355319023132324,5,0,0.0,1.0,0.0,1.0,0.0,0.0
scen99,2.244372606277466,2,0,0.0,1.0,0.0,1.0,0.0,0.0
