scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen41,2.7909388542175293,7,0,1.0,0.0,0.0,1.0,0.0,0.0
scen42,3.0782904624938965,6,0,1.0,0.0,0.0,1.0,0.0,0.0
scen43,5.671231031417847,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen44,2.4215452671051025,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen45,2.4486100673675537,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen46,2.5104787349700928,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen47,2.2050888538360596,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen48,6.629050254821777,16,0,1.0,0.0,0.0,1.0,0.0,0.0
scen49,2.232290029525757,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen50,2.8955211639404297,5,0,1.0,0.0,0.0,1.0,0.0,0.0
scen51,2.286348819732666,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen52,2.424376964569092,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen53,3.669217109680176,8,0,1.0,0.0,0.0,1.0,0.0,0.0
scen54,2.55007266998291,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen55,2.4562838077545166,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen56,2.3492088317871094,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen57,2.7058122158050537,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen58,1.6894681453704834,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen59,3.274684429168701,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen60,2.0576837062835693,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen61,5.599321126937866,9,0,1.0,0.0,0.0,1.0,0.0,0.0
scen62,3.5262153148651123,6,0,1.0,0.0,0.0,1.0,0.0,0.0
scen63,2.063258409500122,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen64,1.826955795288086,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen65,3.214745044708252,5,0,1.0,0.0,0.0,1.0,0.0,0.0
scen66,3.074685573577881,9,0,1.0,0.0,0.0,1.0,0.0,0.0
scen67,2.476809024810791,8,0,1.0,0.0,0.0,1.0,0.0,0.0
scen68,1.6303372383117676,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen69,2.5281989574432373,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen70,2.9488110542297363,7,0,1.0,0.0,0.0,1.0,0.0,0.0
scen71,6.660484075546265,5,0,1.0,0.0,0.0,1.0,0.0,0.0
scen72,2.665292978286743,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen73,2.8907454013824463,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen74,2.1849188804626465,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen75,2.8846089839935303,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen76,5.781405925750732,8,0,1.0,0.0,0.0,1.0,0.0,0.0
scen77,2.741286039352417,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen78,3.4472293853759766,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen79,1.4248933792114258,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen80,2.1743125915527344,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen81,2.6926591396331787,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen82,1.8174948692321777,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen83,1.2767095565795898,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen84,1.9401860237121582,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen85,3.6678364276885986,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen86,3.3495330810546875,0,0,1.0,0.0,0.0,1.0,0.0,0.0
scen87,2.5825061798095703,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen88,2.4873836040496826,4,0,1.0,0.0,0.0,1.0,0.0,0.0
scen89,1.798403263092041,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen90,2.3731493949890137,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen91,2.159336566925049,1,0,1.0,0.0,0.0,1.0,0.0,0.0
scen92,2.7718701362609863,8,0,1.0,0.0,0.0,1.0,0.0,0.0
scen93,1.9540133476257324,3,0,1.0,0.0,0.0,1.0,0.0,0.0
scen94,2.9924609661102295,2,0,1.0,0.0,0.0,1.0,0.0,0.0
scen95,4.075340509414673,6,0,1.0,0.0,0.0,1.0,0.0,0.0
scen96,1.9256348609924316,6,0,1.0,0.0,0.0,1.0,0.0,0.0
scen97,3.9285078048706055,5,0,1.0,0.0,0.0,1.0,0.0,0.0
scen98,2.8805811405181885,6,0,1.0,0.0,0.0,1.0,0.0,0.0
scen99,2.3469223976135254,3,0,1.0,0.0,0.0,1.0,0.0,0.0
