scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen28,3.745452642440796,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen29,3.2973525524139404,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen30,4.27897047996521,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen31,3.987008810043335,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen32,9.06322979927063,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen33,4.359499454498291,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen34,3.7073616981506348,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen35,5.322113513946533,8,0,0.0,0.0,0.0,1.0,0.0,1.0
scen36,4.585211753845215,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen37,9.535582542419434,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen38,5.340954065322876,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen39,4.060816764831543,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen40,3.5803637504577637,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen41,4.286696195602417,7,0,0.0,0.0,0.0,1.0,0.0,1.0
scen42,3.308637857437134,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen43,2.4176034927368164,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen44,3.2286150455474854,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen45,3.7056455612182617,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen46,4.717082500457764,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen47,5.659242391586304,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen48,2.6851956844329834,5,0,0.0,0.0,0.0,1.0,0.0,1.0
scen49,3.389885902404785,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen50,4.306852579116821,7,0,0.0,0.0,0.0,1.0,0.0,1.0
scen51,5.713523626327515,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen52,3.4205403327941895,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen53,6.517845392227173,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen54,2.6460928916931152,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen55,2.785227060317993,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen56,2.464245319366455,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen57,5.674547910690308,0,0,0.0,0.0,0.0,1.0,0.0,1.0
scen58,17.437835931777954,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen59,2.144040822982788,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen60,2.666828155517578,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen61,3.94014835357666,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen62,4.884596824645996,6,0,0.0,0.0,0.0,1.0,0.0,1.0
scen63,5.811998605728149,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen64,3.2076451778411865,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen65,8.492460489273071,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen66,2.7731168270111084,5,0,0.0,0.0,0.0,1.0,0.0,1.0
scen67,3.4829225540161133,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen68,3.744696855545044,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen69,3.4361319541931152,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen70,6.522522211074829,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen71,5.081029415130615,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen72,6.900240898132324,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen73,3.7844231128692627,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen74,6.052221775054932,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen75,3.423976182937622,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen76,3.1443543434143066,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen77,3.895164966583252,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen78,4.552829027175903,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen79,8.726050615310669,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen80,5.939111709594727,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen81,6.232510089874268,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen82,3.6019177436828613,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen83,2.303123950958252,2,0,0.0,0.0,0.0,1.0,0.0,1.0
scen84,1.4978175163269043,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen85,6.022612810134888,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen86,3.7776730060577393,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen87,2.345505475997925,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen88,4.25361704826355,5,0,0.0,0.0,0.0,1.0,0.0,1.0
scen89,2.900977373123169,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen90,6.711731672286987,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen91,2.318244218826294,1,0,0.0,0.0,0.0,1.0,0.0,1.0
scen92,4.415440320968628,5,0,0.0,0.0,0.0,1.0,0.0,1.0
scen93,4.271346092224121,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen94,3.1774346828460693,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen95,4.407357454299927,4,0,0.0,0.0,0.0,1.0,0.0,1.0
scen96,7.787248611450195,5,0,0.0,0.0,0.0,1.0,0.0,1.0
scen97,3.530263900756836,6,0,0.0,0.0,0.0,1.0,0.0,1.0
scen98,3.5786969661712646,3,0,0.0,0.0,0.0,1.0,0.0,1.0
scen99,5.065094947814941,3,0,0.0,0.0,0.0,1.0,0.0,1.0
