scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen64,1.5510144233703613,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen65,2.4668049812316895,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen66,1.6801462173461914,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen67,2.0792083740234375,3,0,1.0,0.0,0.0,0.0,0.0,1.0
scen68,1.910118579864502,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen69,2.1816868782043457,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen70,1.2089312076568604,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen71,2.2298505306243896,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen72,1.6201109886169434,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen73,2.1408958435058594,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen74,2.461916923522949,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen75,1.9047775268554688,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen76,1.7965164184570312,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen77,1.35015869140625,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen78,2.9544832706451416,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen79,2.7078230381011963,5,0,1.0,0.0,0.0,0.0,0.0,1.0
scen80,2.0381500720977783,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen81,3.0721230506896973,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen82,1.5150294303894043,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen83,4.279914855957031,10,0,1.0,0.0,0.0,0.0,0.0,1.0
scen84,2.9122259616851807,5,0,1.0,0.0,0.0,0.0,0.0,1.0
scen85,1.9676713943481445,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen86,2.392915964126587,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen87,2.260758876800537,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen88,2.212388277053833,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen89,3.001251697540283,5,0,1.0,0.0,0.0,0.0,0.0,1.0
scen90,2.1120729446411133,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen91,1.9056460857391357,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen92,1.927048921585083,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen93,1.7808279991149902,1,0,1.0,0.0,0.0,0.0,0.0,1.0
scen94,2.5960636138916016,3,0,1.0,0.0,0.0,0.0,0.0,1.0
scen95,2.111143112182617,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen96,2.0086045265197754,5,0,1.0,0.0,0.0,0.0,0.0,1.0
scen97,1.6741390228271484,0,0,1.0,0.0,0.0,0.0,0.0,1.0
scen98,1.929588794708252,2,0,1.0,0.0,0.0,0.0,0.0,1.0
scen99,2.074425458908081,0,0,1.0,0.0,0.0,0.0,0.0,1.0
