outload_key,num_samples,replication,wall_clock_time,elapsed_time,obj,term,is_fixed,y_open[6],y_open[7],y_open[8],y_open[9],y_open[10],y_open[11]
0,2,0,86.56581664085388,90.267648935318,2626377.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,1,116.76964950561523,212.7029390335083,2836825.5,optimal,False,1.0,0.0,0.0,0.0,0.0,1.0
0,2,0,47.83257484436035,266.3334755897522,2778772.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,1,33.03087067604065,304.919171333313,3057025.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,173.8621747493744,484.71461391448975,2846307.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,0,69.69104266166687,560.110600233078,2721072.4999999995,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,1,42.15855598449707,608.2148854732513,3186055.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,2,60.08536171913147,674.2332298755646,3141525.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,58.34683084487915,738.043803691864,3374706.0,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,3,164.66162014007568,908.5185170173645,2911724.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,3,43.72351002693176,958.02001786232,3090720.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,3,41.32378053665161,1005.2306294441223,3012178.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,4,133.2021722793579,1144.056086063385,2718545.0,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,4,40.579489946365356,1190.2536098957062,2791525.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,4,55.89333748817444,1251.8310885429382,2992288.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,5,87.68880867958069,1345.2963762283325,2737648.0,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,5,46.8428111076355,1397.8750569820404,3097537.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,5,34.7789192199707,1438.6251239776611,2874475.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,6,100.42253398895264,1544.7830488681793,2809042.0,optimal,False,0.0,1.0,1.0,0.0,0.0,0.0
0,2,0,57.45861840248108,1607.7683758735657,2845239.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,1,48.136521100997925,1661.7540719509125,2882888.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,2,44.12650442123413,1711.5487761497498,3031206.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,3,46.12216377258301,1763.403926372528,3160073.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,4,53.14568853378296,1822.5480122566223,2925626.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,5,63.132994651794434,1891.1759078502655,3001195.999999999,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,6,44.746132612228394,1941.6929388046265,3250367.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,6,31.15010380744934,1978.7758944034576,2800454.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,6,44.71394205093384,2029.1575639247894,2921262.0,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,7,112.08053636550903,2146.965600967407,2676722.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,7,43.132760524749756,2195.983964920044,2877081.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,7,54.32184171676636,2255.8048734664917,3071030.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,7,52.818790912628174,2314.6580443382263,2716951.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,8,92.87787294387817,2413.6068375110626,2683739.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,8,38.71028208732605,2458.335741996765,3027315.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,8,39.121270179748535,2503.5147109031677,2803381.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,8,80.87866997718811,2589.9254245758057,3133164.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,9,165.2375590801239,2761.2208528518677,2973142.0,optimal,False,1.0,0.0,1.0,0.0,0.0,0.0
0,2,0,61.371299505233765,2828.5188133716583,3041130.499999989,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,1,403.0561475753784,3237.6228334903717,0.0,infeasible,True,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,72.61958980560303,3316.2375869750977,3045933.499999999,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,3,49.570414543151855,3371.884994506836,3056449.9999999995,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,4,75.71687746047974,3453.7239429950714,3290483.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,5,59.165712118148804,3518.5122685432434,3139878.499999999,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,6,40.679256439208984,3565.1954827308655,2890944.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,7,42.717350244522095,3613.865519285202,2978186.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,8,67.61970210075378,3687.40394115448,3556516.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,9,31.80685257911682,3725.3722882270813,3012413.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,9,30.815655946731567,3761.971611738205,2904150.0,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,9,51.53558278083801,3819.4290330410004,3005874.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,9,41.73329305648804,3867.219262123108,3133145.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,4,0,250.9049632549286,261.9081299304962,2800634.75,optimal,False,0.0,1.0,1.0,0.0,0.0,0.0
