outload_key,num_samples,replication,wall_clock_time,elapsed_time,obj,term,is_fixed,y_open[6],y_open[7],y_open[8],y_open[9],y_open[10],y_open[11]
0,2,0,86.2841420173645,89.94322395324707,2626377.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,1,118.99300169944763,214.62462091445923,2836825.5,optimal,False,1.0,0.0,0.0,0.0,0.0,1.0
0,2,0,45.71770453453064,266.1613154411316,2778772.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,1,39.52561330795288,311.2132086753845,3043688.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,178.59577870368958,495.7090620994568,2843212.4999999995,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,0,64.3244571685791,565.733626127243,2721072.4999999995,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,1,42.8046977519989,614.4509255886078,3186055.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,2,63.31200170516968,683.6873331069946,3141525.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,56.76727628707886,745.926589012146,3374706.0,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,3,160.56848883628845,912.2809085845947,2911724.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,3,39.0397584438324,957.0869140625,3079070.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,3,40.985302686691284,1003.920494556427,3012178.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,4,129.70477724075317,1139.2323110103607,2718545.0,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,4,39.018909215927124,1183.9159622192383,2791525.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,4,51.53823184967041,1241.1048953533173,2992288.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,4,0,276.41817021369934,286.98667788505554,2805112.25,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,4,1,191.91439175605774,489.810439825058,2864488.75,optimal,False,1.0,0.0,0.0,0.0,0.0,1.0
0,4,0,54.59112071990967,556.3629598617554,2809826.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,4,1,73.76415991783142,641.165275812149,2945744.75,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,4,2,275.4196569919586,928.1528503894806,2785548.75,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,4,0,94.84834837913513,1034.400552034378,2927572.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,4,1,112.83294868469238,1158.576853275299,3499272.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,4,2,81.38569498062134,1251.1918375492096,2893211.75,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,4,2,105.39092111587524,1367.7992367744446,2945266.25,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
1,2,0,114.63897943496704,120.81800723075867,3292433.0,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
1,2,1,141.3365273475647,268.0502154827118,3503062.0,optimal,False,1.0,0.0,1.0,0.0,0.0,0.0
1,2,0,58.747727155685425,332.33621072769165,3746207.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
1,2,1,62.55911207199097,400.9431200027466,3753443.499999999,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
1,2,2,197.1372754573822,604.2390983104706,3622512.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
1,2,0,48.368889808654785,658.7241451740265,3502665.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
1,2,1,72.8216187953949,737.605943441391,4029612.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
1,2,2,59.99647784233093,803.5605707168579,3914815.9999999995,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
1,2,2,71.9711046218872,881.2348856925964,3819916.49999999,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
1,2,3,51.62858200073242,938.8467450141907,0.0,infeasible,False,0.0,0.0,0.0,0.0,0.0,0.0
