outload_key,num_samples,replication,wall_clock_time,elapsed_time,obj,term,is_fixed,y_open[6],y_open[7],y_open[8],y_open[9],y_open[10],y_open[11]
0,2,0,69.96848654747009,72.50690770149231,2634673.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,1,90.24692130088806,166.92195844650269,2818854.0,optimal,False,1.0,0.0,0.0,0.0,0.0,1.0
0,2,0,27.038894414901733,198.1353189945221,2760178.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,1,24.570938110351562,227.10672998428345,2935739.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,111.73627400398254,343.11601877212524,2810847.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,0,24.5081524848938,371.8764646053314,2727125.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,1,28.12394142150879,404.24945044517517,3008027.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,2,33.780357837677,442.26436591148376,3048306.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,38.07374620437622,484.59402775764465,3233233.499999997,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,3,99.60537338256836,588.5065569877625,2841887.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,3,28.128313302993774,620.7357535362244,3009070.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,3,30.95412302017212,655.9667162895203,2964650.9999999674,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,4,95.29356122016907,755.5354902744293,2746702.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,4,35.86558485031128,795.7009122371674,2788576.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,4,30.826947689056396,830.7992563247681,2939233.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,5,60.0804340839386,895.1720831394196,2730454.0,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,5,25.04770803451538,924.5617709159851,3047210.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,5,23.12360167503357,952.0139365196228,2830271.5,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,6,77.61031031608582,1033.8979926109314,2806028.0,optimal,False,0.0,1.0,1.0,0.0,0.0,0.0
0,2,0,41.4876446723938,1079.753178358078,2865241.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,1,26.592756032943726,1110.7987892627716,2887039.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,2,34.16504621505737,1149.2973625659943,2965538.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,3,35.455236196517944,1189.0732369422913,3102842.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,4,34.06834650039673,1227.468088388443,2864150.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,5,41.233537912368774,1273.15043258667,2976350.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,6,25.0448215007782,1302.572948217392,2856081.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,6,214.10433554649353,1521.0572681427002,0.0,infeasible,True,0.0,0.0,0.0,0.0,0.0,0.0
0,2,6,32.106632232666016,1557.5408222675323,2894465.0,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,7,79.0653121471405,1640.7491636276245,2679022.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,7,27.337067127227783,1672.4266321659088,2853699.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,7,32.33159613609314,1709.0940976142883,2773210.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,7,33.249858379364014,1746.6129653453827,2992650.999999999,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,8,70.72430872917175,1821.844446182251,2685862.0,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,8,36.85664343833923,1863.098800420761,2969825.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,8,40.391395568847656,1907.9671454429626,3102290.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,8,25.451648712158203,1937.8934998512268,2812113.9999999995,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,2,9,90.66626071929932,2033.0248911380768,2959350.9999999995,optimal,False,1.0,0.0,1.0,0.0,0.0,0.0
0,2,0,37.28048086166382,2074.5371749401093,2978237.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,1,28.364938259124756,2107.3293178081512,2774197.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,2,38.24152946472168,2150.008114337921,3063328.999999999,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,3,477.4806852340698,2631.887994289398,0.0,infeasible,True,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,48.87895321846008,2685.2046406269073,3191252.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,5,37.08189296722412,2726.755461215973,3082318.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,6,31.738638639450073,2762.9452860355377,2874570.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,7,36.87772178649902,2804.185661792755,2964669.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,8,43.007498264312744,2851.575660943985,3328218.9999999963,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,9,26.16128444671631,2882.1696112155914,3101977.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,9,38.42972183227539,2925.0408585071564,2972996.499999996,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,9,30.070887565612793,2959.5298821926117,2971597.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
