outload_key,num_samples,replication,wall_clock_time,elapsed_time,obj,term,is_fixed,y_open[6],y_open[7],y_open[8],y_open[9],y_open[10],y_open[11]
0,2,0,58.81731295585632,61.36330986022949,2623525.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,1,84.60577845573425,150.03492093086243,2834075.5,optimal,False,1.0,0.0,1.0,0.0,0.0,0.0
0,2,0,39.077083587646484,193.19725704193115,2998438.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,1,25.202070713043213,222.69567251205444,3030158.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,2,107.07119870185852,333.9129362106323,2837722.5,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,0,31.968297958374023,370.01902079582214,2723625.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,1,30.65753746032715,404.7978856563568,3173362.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,2,36.922176122665405,445.837607383728,3040647.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,2,30.454781532287598,480.4215681552887,3168699.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,3,108.54146194458008,593.1721529960632,2914576.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,3,27.88694167137146,625.1477675437927,3072252.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,3,26.94977355003357,656.2641270160675,2985582.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,4,78.1512382030487,738.5911412239075,2716175.0,optimal,False,0.0,1.0,0.0,0.0,1.0,0.0
0,2,4,46.1896071434021,789.002117395401,3194647.499999998,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,4,27.370261192321777,820.6162555217743,2779454.0,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,2,5,54.21358895301819,878.9772007465363,2742622.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
0,2,5,34.99925184249878,918.2411675453186,3134922.5,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,5,31.277302980422974,953.790539264679,3215752.5,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,6,59.19370746612549,1017.1786136627197,2811164.5,optimal,False,0.0,1.0,1.0,0.0,0.0,0.0
0,2,0,37.2634220123291,1058.6366057395935,2921839.9999999995,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,1,30.09421396255493,1092.994961977005,2884951.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,2,32.223960161209106,1129.4035770893097,2976503.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,3,35.94358015060425,1169.6394114494324,3168304.5,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,4,46.14576721191406,1219.9684517383575,2885842.4999999995,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,5,36.63949918746948,1260.5929646492004,3008196.0,optimal,True,0.0,1.0,1.0,0.0,0.0,0.0
0,2,6,28.63653326034546,1293.348755121231,2891274.0,optimal,True,1.0,0.0,1.0,0.0,0.0,0.0
0,2,6,24.522250413894653,1321.993361234665,3315965.0,optimal,True,0.0,1.0,0.0,0.0,1.0,0.0
0,2,6,19.328377962112427,1345.5524275302887,2826331.5,optimal,True,0.0,1.0,0.0,0.0,0.0,1.0
0,4,0,171.97574591636658,179.67348098754883,2805395.5,optimal,False,0.0,1.0,1.0,0.0,0.0,0.0
0,4,1,127.14632248878479,315.22735571861267,2874294.25,optimal,False,1.0,0.0,0.0,0.0,0.0,1.0
0,4,0,49.81196069717407,373.0464770793915,2820461.25,optimal,True,1.0,0.0,0.0,0.0,0.0,1.0
0,4,1,421.86818623542786,803.2797105312347,0.0,infeasible,True,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0,92.93933463096619,96.63892316818237,2626377.5,optimal,False,0.0,1.0,0.0,0.0,0.0,1.0
